# step 1: set peering in clique
3320|701|0
3320|7018|0
3356|3491|0
3356|5511|0
3356|6453|0
3356|6461|0
3356|6762|0
3356|6830|0
3356|701|0
3356|7018|0
3491|5511|0
3491|6453|0
3491|6461|0
3491|6762|0
3491|6830|0
3491|701|0
3491|7018|0
5511|6453|0
5511|6461|0
5511|6762|0
5511|6830|0
5511|701|0
5511|7018|0
6453|6461|0
6453|6762|0
6453|6830|0
6453|701|0
6453|7018|0
6461|6762|0
6461|6830|0
6461|701|0
6461|7018|0
6762|6830|0
6762|701|0
6762|7018|0
6830|701|0
6830|7018|0
701|7018|0
# step 2: initial provider assignment
3356|6939|-1
1299|6939|-1
3491|6939|-1
3356|35280|-1
1299|35280|-1
2914|35280|-1
6453|35280|-1
174|137409|-1
3356|137409|-1
6461|137409|-1
2914|137409|-1
174|15830|-1
3356|15830|-1
1299|15830|-1
3257|15830|-1
2914|15830|-1
3491|15830|-1
6762|15830|-1
12956|15830|-1
6939|15830|-1
3356|25091|-1
1299|25091|-1
3257|25091|-1
6762|25091|-1
6453|25091|-1
5511|25091|-1
3356|9002|-1
174|37468|-1
3356|37468|-1
1299|37468|-1
3257|37468|-1
2914|37468|-1
6453|37468|-1
12956|37468|-1
174|7195|-1
3356|7195|-1
1299|7195|-1
174|34927|-1
3356|34927|-1
1299|34927|-1
3257|34927|-1
6830|34927|-1
6939|34927|-1
9002|34927|-1
174|4455|-1
1239|4455|-1
1299|4455|-1
6453|4455|-1
174|34549|-1
1299|34549|-1
3257|34549|-1
2914|34549|-1
5511|34549|-1
6830|34549|-1
3356|41327|-1
1299|41327|-1
3257|41327|-1
6762|41327|-1
174|37100|-1
3356|37100|-1
1299|37100|-1
3257|37100|-1
2914|37100|-1
6762|37100|-1
6453|37100|-1
3356|33891|-1
1299|33891|-1
3320|33891|-1
25091|8298|-1
34549|8298|-1
3356|8220|-1
1299|8220|-1
2914|8220|-1
6453|8220|-1
1299|5405|-1
2914|5405|-1
3320|5405|-1
174|20764|-1
3356|20764|-1
6939|20764|-1
1299|39351|-1
3356|12552|-1
1299|12552|-1
174|52320|-1
3356|52320|-1
6461|52320|-1
1299|52320|-1
2914|52320|-1
6939|52320|-1
7195|52320|-1
3356|29075|-1
1299|29075|-1
6762|29075|-1
5511|29075|-1
6939|29075|-1
1299|48362|-1
9002|48362|-1
174|3216|-1
3356|3216|-1
1299|3216|-1
6762|3216|-1
174|1764|-1
3356|1764|-1
1299|1764|-1
3257|1764|-1
2914|1764|-1
6939|1764|-1
6461|8218|-1
1299|8218|-1
1299|3214|-1
5511|3214|-1
6830|3214|-1
6939|3214|-1
25091|34019|-1
8218|34019|-1
3356|20485|-1
1299|20485|-1
3491|20485|-1
6762|20485|-1
174|30844|-1
3356|30844|-1
2914|30844|-1
3491|30844|-1
6762|30844|-1
6453|30844|-1
5511|30844|-1
174|5713|-1
3356|5713|-1
2914|5713|-1
3491|5713|-1
6762|5713|-1
5511|5713|-1
9002|8758|-1
8220|8758|-1
174|60171|-1
3491|60171|-1
6762|60171|-1
6939|60171|-1
37100|60171|-1
174|20473|-1
3356|20473|-1
1299|20473|-1
3257|20473|-1
2914|20473|-1
3491|20473|-1
6762|20473|-1
3356|4826|-1
1299|4826|-1
3257|4826|-1
3491|4826|-1
5511|4826|-1
6939|4826|-1
174|12389|-1
1299|12389|-1
3257|12389|-1
3491|12389|-1
6762|12389|-1
5511|12389|-1
6939|12389|-1
3356|1267|-1
1299|1267|-1
6762|1267|-1
174|12741|-1
3356|12741|-1
6939|12741|-1
174|9498|-1
6461|9498|-1
1299|9498|-1
3257|9498|-1
2914|9498|-1
3491|9498|-1
6762|9498|-1
6453|9498|-1
6939|9498|-1
1299|9044|-1
2914|9044|-1
1299|48858|-1
9002|48858|-1
20764|48858|-1
20485|48858|-1
12389|48858|-1
174|1836|-1
3356|1836|-1
5511|1836|-1
174|50673|-1
6762|50673|-1
6453|50673|-1
6830|50673|-1
9002|50673|-1
33891|50673|-1
174|3303|-1
3356|3303|-1
3320|3303|-1
12956|3303|-1
6939|3303|-1
174|13335|-1
3356|13335|-1
1299|13335|-1
3257|13335|-1
2914|13335|-1
6762|13335|-1
6453|13335|-1
5511|13335|-1
12956|13335|-1
37468|13335|-1
37100|13335|-1
20764|13335|-1
3216|13335|-1
30844|13335|-1
4826|13335|-1
12389|13335|-1
9498|13335|-1
3356|8359|-1
12389|8359|-1
9002|57304|-1
3356|46887|-1
6461|46887|-1
1299|46887|-1
3257|46887|-1
174|8309|-1
3356|8309|-1
6762|8309|-1
5511|8309|-1
3356|32787|-1
6461|32787|-1
1299|32787|-1
2914|32787|-1
3491|32787|-1
6762|32787|-1
6453|32787|-1
33891|32787|-1
4826|32787|-1
9498|32787|-1
174|31133|-1
1299|31133|-1
6762|31133|-1
6939|31133|-1
174|328832|-1
3356|328832|-1
1299|328832|-1
1299|47147|-1
2914|47147|-1
3320|47147|-1
9002|47147|-1
1299|50304|-1
6939|50304|-1
1299|150000|-1
6939|150000|-1
3257|28917|-1
6939|28917|-1
3320|35710|-1
6939|35710|-1
174|13194|-1
3356|13194|-1
3257|13194|-1
6453|13194|-1
5511|13194|-1
9002|13194|-1
1299|13030|-1
3356|30781|-1
1299|30781|-1
2914|30781|-1
5511|30781|-1
174|16735|-1
3356|16735|-1
6762|16735|-1
3491|22356|-1
6453|22356|-1
6939|22356|-1
174|200780|-1
1299|28716|-1
2914|28716|-1
6762|28716|-1
6453|28716|-1
174|4764|-1
3356|4764|-1
1299|4764|-1
4826|4764|-1
6453|4755|-1
9498|4755|-1
1299|44324|-1
6939|44324|-1
34927|44324|-1
174|9304|-1
1239|9304|-1
3257|9304|-1
2914|9304|-1
6762|9304|-1
6453|9304|-1
5511|9304|-1
6939|9304|-1
9002|9304|-1
9498|9304|-1
32787|9304|-1
3356|7575|-1
6461|7575|-1
2914|7575|-1
174|15576|-1
3356|15576|-1
1299|15576|-1
8220|15576|-1
29075|15576|-1
174|60068|-1
3356|60068|-1
1299|60068|-1
3257|60068|-1
2914|60068|-1
3491|60068|-1
6762|60068|-1
6453|60068|-1
5511|60068|-1
6830|60068|-1
12956|60068|-1
37468|60068|-1
7195|60068|-1
37100|60068|-1
33891|60068|-1
4826|60068|-1
12389|60068|-1
13335|60068|-1
22356|60068|-1
174|15412|-1
1299|15412|-1
2914|15412|-1
6762|15412|-1
6939|15412|-1
9498|15412|-1
3257|12779|-1
2914|12779|-1
174|25369|-1
1299|25369|-1
3257|25369|-1
174|24724|-1
1299|24724|-1
6453|24724|-1
6939|24724|-1
174|7713|-1
3356|7713|-1
1239|7713|-1
1299|7713|-1
3257|7713|-1
701|7713|-1
6762|7713|-1
6453|7713|-1
3356|4637|-1
6461|4637|-1
1299|4637|-1
6939|4637|-1
4826|4637|-1
174|12637|-1
1299|12637|-1
2914|12637|-1
3356|2119|-1
1299|2119|-1
7713|2119|-1
174|58453|-1
3356|58453|-1
1299|58453|-1
3257|58453|-1
2914|58453|-1
701|58453|-1
4826|58453|-1
174|23764|-1
3356|23764|-1
1299|23764|-1
2914|23764|-1
3491|23764|-1
3320|23764|-1
6762|23764|-1
6453|23764|-1
12956|23764|-1
6939|23764|-1
37100|23764|-1
30844|23764|-1
9304|23764|-1
58453|23764|-1
1299|2603|-1
174|14840|-1
3356|14840|-1
1299|14840|-1
6762|14840|-1
174|4766|-1
3356|4766|-1
1239|4766|-1
1299|4766|-1
701|4766|-1
6939|4766|-1
174|50629|-1
1299|50629|-1
2914|50629|-1
174|4657|-1
1299|4657|-1
2914|4657|-1
6453|4657|-1
6939|4657|-1
9002|4657|-1
4637|4657|-1
23764|4657|-1
174|4230|-1
3356|4230|-1
1299|4230|-1
3257|4230|-1
701|4230|-1
6762|4230|-1
6453|4230|-1
3356|29632|-1
2914|29632|-1
174|47160|-1
6461|47160|-1
174|58057|-1
6939|58057|-1
34549|58057|-1
20473|58057|-1
1836|58057|-1
50673|58057|-1
174|8966|-1
3356|8966|-1
1299|8966|-1
3257|8966|-1
2914|8966|-1
3491|8966|-1
6762|8966|-1
5511|8966|-1
4637|8966|-1
1299|9049|-1
9002|9049|-1
20485|9049|-1
12389|9049|-1
3356|3549|-1
3257|1103|-1
6830|1103|-1
174|38195|-1
3356|38195|-1
6461|38195|-1
1299|38195|-1
3491|38195|-1
4826|38195|-1
174|58717|-1
2914|58717|-1
6762|58717|-1
6453|58717|-1
6939|58717|-1
9002|58717|-1
9498|58717|-1
58453|58717|-1
174|61568|-1
6762|61568|-1
6939|61568|-1
37468|61568|-1
174|3786|-1
3356|3786|-1
1239|3786|-1
2914|3786|-1
3491|3786|-1
6453|3786|-1
4637|3786|-1
174|62275|-1
3356|62275|-1
1299|62275|-1
6762|62275|-1
6939|62275|-1
174|9318|-1
1239|9318|-1
1299|9318|-1
2914|9318|-1
701|9318|-1
3491|9318|-1
6939|9318|-1
174|52468|-1
3356|52468|-1
1299|52468|-1
6762|52468|-1
5511|52468|-1
12956|52468|-1
7195|52468|-1
52320|52468|-1
22356|52468|-1
3549|52468|-1
1299|22773|-1
3257|22773|-1
174|6774|-1
1299|6774|-1
3320|6774|-1
6453|6774|-1
5511|6774|-1
3303|6774|-1
4637|6774|-1
3356|41095|-1
3491|41095|-1
6762|41095|-1
137409|41095|-1
174|8708|-1
3356|8708|-1
1299|8708|-1
174|394256|-1
6939|394256|-1
174|13786|-1
3356|13786|-1
2914|13786|-1
12956|13786|-1
7195|13786|-1
174|36236|-1
3356|36236|-1
1299|36236|-1
3257|36236|-1
2914|36236|-1
3491|36236|-1
209|36236|-1
6762|36236|-1
6939|36236|-1
37100|36236|-1
4826|36236|-1
9498|36236|-1
4755|36236|-1
174|20940|-1
3356|20940|-1
6461|20940|-1
1299|20940|-1
7018|20940|-1
3257|20940|-1
2914|20940|-1
3491|20940|-1
6762|20940|-1
6453|20940|-1
12956|20940|-1
15830|20940|-1
9002|20940|-1
37100|20940|-1
33891|20940|-1
8220|20940|-1
3216|20940|-1
20485|20940|-1
4826|20940|-1
12389|20940|-1
9498|20940|-1
8359|20940|-1
32787|20940|-1
4755|20940|-1
9304|20940|-1
60068|20940|-1
4637|20940|-1
14840|20940|-1
4766|20940|-1
8966|20940|-1
9318|20940|-1
22773|20940|-1
1299|20804|-1
2914|20804|-1
6762|20804|-1
174|19551|-1
3356|19551|-1
1299|19551|-1
3257|19551|-1
2914|19551|-1
3491|19551|-1
6762|19551|-1
5511|19551|-1
12956|19551|-1
9002|19551|-1
30844|19551|-1
4826|19551|-1
9498|19551|-1
16735|19551|-1
4755|19551|-1
7713|19551|-1
4637|19551|-1
3549|19551|-1
1299|12859|-1
2914|12859|-1
174|35320|-1
3356|35320|-1
1299|35320|-1
174|35598|-1
1299|35598|-1
6939|35598|-1
3216|35598|-1
31133|35598|-1
174|7545|-1
1299|7545|-1
6453|7545|-1
35280|7545|-1
1299|29691|-1
8758|29691|-1
174|23947|-1
3257|23947|-1
6939|23947|-1
23764|23947|-1
9318|23947|-1
174|58299|-1
6830|58299|-1
6939|58299|-1
9002|58299|-1
34549|58299|-1
13030|58299|-1
25369|58299|-1
174|8881|-1
3356|8881|-1
1299|8881|-1
6453|8881|-1
174|262589|-1
1299|262589|-1
6762|262589|-1
6453|262589|-1
12956|262589|-1
6939|262589|-1
37468|262589|-1
22356|262589|-1
174|53062|-1
3356|53062|-1
6762|53062|-1
6453|53062|-1
6939|53062|-1
37468|53062|-1
7195|53062|-1
52320|53062|-1
16735|53062|-1
52468|53062|-1
262589|53062|-1
174|3326|-1
1299|3326|-1
6939|3326|-1
9002|3326|-1
3257|13237|-1
2914|13237|-1
3356|3223|-1
1299|3223|-1
2914|3223|-1
3491|3223|-1
6762|3223|-1
12956|3223|-1
8708|3223|-1
3356|28283|-1
7195|28283|-1
4230|28283|-1
13786|28283|-1
174|4800|-1
1299|4800|-1
2914|4800|-1
6453|4800|-1
6939|4800|-1
58453|4800|-1
174|9009|-1
3356|9009|-1
1299|9009|-1
3257|9009|-1
2914|9009|-1
3491|9009|-1
6762|9009|-1
5511|9009|-1
4826|9009|-1
4637|9009|-1
174|4775|-1
3356|4775|-1
1299|4775|-1
7018|4775|-1
2914|4775|-1
701|4775|-1
3491|4775|-1
6453|4775|-1
6939|4775|-1
9304|4775|-1
15412|4775|-1
4637|4775|-1
4766|4775|-1
3549|4775|-1
3356|24961|-1
1299|24961|-1
3320|24961|-1
174|21859|-1
3356|21859|-1
6461|21859|-1
1299|21859|-1
3257|21859|-1
2914|21859|-1
3491|21859|-1
6762|21859|-1
5511|21859|-1
12956|21859|-1
6939|21859|-1
9002|21859|-1
7195|21859|-1
20764|21859|-1
3216|21859|-1
30844|21859|-1
4826|21859|-1
12389|21859|-1
9498|21859|-1
4755|21859|-1
9304|21859|-1
15412|21859|-1
23764|21859|-1
4766|21859|-1
8966|21859|-1
58717|21859|-1
9318|21859|-1
6774|21859|-1
262589|21859|-1
4775|21859|-1
174|20495|-1
3356|47692|-1
2914|47692|-1
6939|47692|-1
33891|47692|-1
1299|38158|-1
6453|38158|-1
6939|38158|-1
1299|29535|-1
3257|29535|-1
5511|29535|-1
6939|29535|-1
3356|61832|-1
2914|61832|-1
12956|61832|-1
37468|61832|-1
52320|61832|-1
4230|61832|-1
13786|61832|-1
174|64073|-1
4826|64073|-1
1299|8732|-1
9002|8732|-1
9049|8732|-1
3356|31027|-1
1299|31027|-1
6461|7029|-1
1299|7029|-1
6453|7029|-1
174|16509|-1
3356|16509|-1
1299|16509|-1
3257|16509|-1
2914|16509|-1
6762|16509|-1
6453|16509|-1
12956|16509|-1
4755|16509|-1
4637|16509|-1
38195|16509|-1
2914|24482|-1
3491|24482|-1
6453|24482|-1
4775|24482|-1
174|7049|-1
3356|7049|-1
6762|7049|-1
6939|7049|-1
7195|7049|-1
3356|12874|-1
1299|12874|-1
6762|12874|-1
6939|12874|-1
3303|12874|-1
174|52025|-1
1299|52025|-1
6939|52025|-1
34927|52025|-1
34549|52025|-1
25369|52025|-1
174|29119|-1
3356|29119|-1
1299|29119|-1
3257|29119|-1
2914|29119|-1
6453|29119|-1
5511|29119|-1
23764|29119|-1
174|53013|-1
3356|53013|-1
6762|53013|-1
6453|53013|-1
174|37271|-1
3356|37271|-1
3257|37271|-1
2914|37271|-1
6453|37271|-1
4826|16265|-1
174|199524|-1
3356|199524|-1
1299|199524|-1
3257|199524|-1
2914|199524|-1
3491|199524|-1
6762|199524|-1
6453|199524|-1
5511|199524|-1
6830|199524|-1
12956|199524|-1
6939|199524|-1
137409|199524|-1
9002|199524|-1
7195|199524|-1
37100|199524|-1
8220|199524|-1
60171|199524|-1
4826|199524|-1
4637|199524|-1
58453|199524|-1
4766|199524|-1
8966|199524|-1
262589|199524|-1
21859|199524|-1
6461|7473|-1
1299|7473|-1
6453|7473|-1
6939|7473|-1
8220|7473|-1
174|16276|-1
3356|16276|-1
1299|16276|-1
2914|16276|-1
6762|16276|-1
6453|16276|-1
5511|16276|-1
4755|16276|-1
4637|16276|-1
174|1916|-1
2914|1916|-1
6939|1916|-1
174|35297|-1
3356|35297|-1
1299|35297|-1
6939|35297|-1
1299|136106|-1
2914|136106|-1
6939|136106|-1
7713|136106|-1
7473|136106|-1
174|1680|-1
3356|1680|-1
1299|1680|-1
6762|1680|-1
6453|1680|-1
3356|9050|-1
1299|9050|-1
3257|9050|-1
6762|9050|-1
6939|9050|-1
174|50607|-1
3356|50607|-1
1299|50607|-1
3257|50607|-1
6830|50607|-1
6939|50607|-1
3356|31500|-1
6762|31500|-1
174|9505|-1
3356|9505|-1
1299|9505|-1
2914|9505|-1
6939|9505|-1
6461|54004|-1
6939|54004|-1
3356|10310|-1
1299|10310|-1
3491|10310|-1
6762|10310|-1
4637|10310|-1
3549|10310|-1
29632|29390|-1
174|57344|-1
3356|57344|-1
1299|57344|-1
3257|57344|-1
2914|57344|-1
3491|57344|-1
6762|57344|-1
6453|57344|-1
5511|57344|-1
6830|57344|-1
12956|57344|-1
9002|57344|-1
174|1820|-1
1299|1820|-1
3257|1820|-1
174|1828|-1
3356|1828|-1
1299|1828|-1
3257|1828|-1
2914|1828|-1
3491|1828|-1
4826|1828|-1
9304|1828|-1
7473|1828|-1
3356|18403|-1
1299|18403|-1
2914|18403|-1
3491|18403|-1
6453|18403|-1
5511|18403|-1
4637|18403|-1
58453|18403|-1
23764|18403|-1
7473|18403|-1
3356|8455|-1
1299|8455|-1
2914|8455|-1
3356|9121|-1
1299|9121|-1
2914|9121|-1
3320|9121|-1
3356|2497|-1
2914|2497|-1
701|2497|-1
12956|10429|-1
22356|10429|-1
1299|12912|-1
3320|12912|-1
174|3741|-1
3356|3741|-1
2914|3741|-1
6453|3741|-1
5511|3741|-1
6939|3741|-1
3356|42|-1
1299|42|-1
2914|42|-1
6939|42|-1
52025|42|-1
174|577|-1
3356|577|-1
1299|577|-1
3257|577|-1
6453|577|-1
6939|577|-1
1299|42708|-1
3356|56655|-1
6939|56655|-1
174|32934|-1
3356|32934|-1
1299|32934|-1
3257|32934|-1
2914|32934|-1
6453|32934|-1
4826|32934|-1
4766|32934|-1
3356|714|-1
1299|714|-1
7018|714|-1
701|714|-1
3491|714|-1
6453|714|-1
12956|714|-1
30844|714|-1
4826|714|-1
9498|714|-1
4755|714|-1
4637|714|-1
174|4134|-1
3356|4134|-1
701|4134|-1
9304|4134|-1
23764|4134|-1
174|1257|-1
1299|4761|-1
2914|4761|-1
3491|4761|-1
6453|4761|-1
9002|4761|-1
7473|4761|-1
174|37662|-1
5511|37662|-1
6939|37662|-1
3356|2906|-1
4826|2906|-1
52025|2906|-1
7473|2906|-1
3356|15169|-1
6453|15169|-1
3356|8717|-1
1299|8717|-1
2914|8717|-1
6939|8717|-1
9002|8717|-1
3356|2516|-1
1299|2516|-1
3257|2516|-1
701|2516|-1
6939|2516|-1
32787|2516|-1
1299|17676|-1
2914|17676|-1
701|17676|-1
3491|17676|-1
6453|17676|-1
174|49544|-1
3356|49544|-1
1299|49544|-1
2914|49544|-1
6453|49544|-1
4826|49544|-1
52025|49544|-1
3356|34224|-1
3257|34224|-1
6453|34224|-1
5511|34224|-1
6939|34224|-1
3223|34224|-1
1820|34224|-1
174|4788|-1
1299|4788|-1
2914|4788|-1
6762|4788|-1
6453|4788|-1
5511|4788|-1
6939|4788|-1
6774|4788|-1
174|23473|-1
2914|23473|-1
6939|23473|-1
174|3255|-1
3356|3255|-1
3257|3255|-1
6762|3255|-1
6939|3255|-1
9002|3255|-1
3216|29226|-1
20485|29226|-1
12389|29226|-1
35598|29226|-1
4826|1221|-1
4637|1221|-1
38195|1221|-1
174|17557|-1
3356|17557|-1
1299|17557|-1
6762|17557|-1
6939|17557|-1
4637|17557|-1
8966|17557|-1
7473|17557|-1
3356|36351|-1
6461|36351|-1
1299|36351|-1
7018|36351|-1
2914|36351|-1
3491|36351|-1
6762|36351|-1
6453|36351|-1
12956|36351|-1
6939|36351|-1
4826|36351|-1
9498|36351|-1
13335|36351|-1
32787|36351|-1
4755|36351|-1
4637|36351|-1
1221|36351|-1
174|8075|-1
3356|8075|-1
1299|8075|-1
7018|8075|-1
3491|8075|-1
12956|8075|-1
4826|8075|-1
4755|8075|-1
1221|8075|-1
174|8551|-1
3356|8551|-1
1299|8551|-1
3257|8551|-1
6762|8551|-1
6453|8551|-1
6939|8551|-1
6461|6696|-1
1299|6696|-1
2914|6696|-1
6762|6696|-1
5511|6696|-1
174|20055|-1
6461|20055|-1
1299|20055|-1
3257|20055|-1
1299|5617|-1
5511|5617|-1
1299|29076|-1
6939|29076|-1
3216|29076|-1
12389|29076|-1
8359|29076|-1
174|267613|-1
3356|267613|-1
1299|267613|-1
2914|267613|-1
6762|267613|-1
52320|267613|-1
174|199995|-1
3356|199995|-1
6939|199995|-1
9002|199995|-1
28917|199995|-1
1820|199995|-1
3356|6663|-1
1299|6663|-1
2914|6663|-1
5511|6663|-1
3223|6663|-1
174|39386|-1
3356|39386|-1
1299|39386|-1
2914|39386|-1
6762|39386|-1
5511|39386|-1
17676|150369|-1
6939|206499|-1
34549|206499|-1
174|9583|-1
1299|9583|-1
2914|9583|-1
3320|9583|-1
6453|9583|-1
4755|9583|-1
7473|9583|-1
3356|35625|-1
3257|35625|-1
5511|35625|-1
35280|35625|-1
174|62081|-1
3356|62081|-1
1299|62081|-1
6762|62081|-1
6453|62081|-1
6830|62081|-1
6939|62081|-1
174|6327|-1
3356|6327|-1
1299|6327|-1
3257|6327|-1
6453|6327|-1
174|23106|-1
3356|23106|-1
52320|23106|-1
4230|23106|-1
61568|23106|-1
13786|23106|-1
53013|23106|-1
10429|23106|-1
1299|8674|-1
2914|8674|-1
3320|8674|-1
6939|8674|-1
3303|8674|-1
2603|8674|-1
394256|8674|-1
1257|8674|-1
3356|15943|-1
1299|15943|-1
3257|15943|-1
6453|15943|-1
174|396998|-1
1299|396998|-1
3257|396998|-1
3491|396998|-1
9002|396998|-1
4826|396998|-1
4637|396998|-1
1221|396998|-1
2516|7660|-1
174|45147|-1
1299|45147|-1
6453|45147|-1
9002|45147|-1
4637|45147|-1
52025|45147|-1
7473|45147|-1
1299|8315|-1
6830|8315|-1
6774|8315|-1
3356|8400|-1
1299|8400|-1
6453|8400|-1
9002|8400|-1
3356|8447|-1
1299|8447|-1
3320|8447|-1
6453|8447|-1
6939|8447|-1
174|55655|-1
1299|55655|-1
6939|55655|-1
9002|55655|-1
24482|55655|-1
7473|55655|-1
174|271253|-1
3356|271253|-1
1299|271253|-1
6762|271253|-1
6453|271253|-1
10429|271253|-1
7018|2686|-1
3356|54825|-1
1299|54825|-1
3257|54825|-1
6453|54825|-1
12956|54825|-1
15830|54825|-1
4826|54825|-1
9498|54825|-1
4755|54825|-1
4637|54825|-1
174|31042|-1
3356|31042|-1
1299|31042|-1
3356|7342|-1
1299|7342|-1
2914|7342|-1
3491|7342|-1
8220|7342|-1
174|1273|-1
3356|1273|-1
1299|1273|-1
174|12400|-1
3356|12400|-1
3257|12400|-1
3491|12400|-1
6762|12400|-1
6453|12400|-1
6939|12400|-1
174|50509|-1
6762|50509|-1
6939|50509|-1
3216|50509|-1
20485|50509|-1
12389|50509|-1
3356|5606|-1
1299|5606|-1
3257|5606|-1
6762|5606|-1
1299|2854|-1
5511|2854|-1
9002|2854|-1
20764|2854|-1
20485|2854|-1
8359|2854|-1
31133|2854|-1
9049|2854|-1
174|29838|-1
1299|29838|-1
2914|29838|-1
52025|29838|-1
174|12578|-1
3356|12578|-1
1299|12578|-1
3257|12578|-1
174|53667|-1
6939|53667|-1
396998|53667|-1
3356|4229|-1
1299|4229|-1
3257|4229|-1
2914|4229|-1
3491|4229|-1
5511|4229|-1
6939|4229|-1
21859|4229|-1
7473|4229|-1
1299|8953|-1
6762|8953|-1
5511|8953|-1
9002|8953|-1
1299|9930|-1
2914|9930|-1
6453|9930|-1
6939|9930|-1
7473|9930|-1
1299|55685|-1
6939|55685|-1
15412|55685|-1
7713|55685|-1
58453|55685|-1
7473|55685|-1
1299|58511|-1
3257|58511|-1
3491|58511|-1
4826|58511|-1
52025|58511|-1
1221|58511|-1
174|17639|-1
3356|17639|-1
1299|17639|-1
701|17639|-1
3491|17639|-1
5511|17639|-1
6939|17639|-1
9002|17639|-1
9304|17639|-1
15412|17639|-1
58453|17639|-1
7473|17639|-1
3491|45899|-1
6762|45899|-1
6453|45899|-1
58453|45899|-1
23764|45899|-1
6774|45899|-1
3356|6204|-1
1299|6204|-1
2914|6204|-1
3491|6204|-1
6453|6204|-1
3356|34984|-1
3257|34984|-1
6762|34984|-1
6453|34984|-1
3356|20115|-1
1299|20115|-1
3257|20115|-1
6939|20115|-1
52025|20115|-1
174|264409|-1
3356|264409|-1
3257|264409|-1
6762|264409|-1
9002|264409|-1
13786|264409|-1
174|18187|-1
1299|18187|-1
3491|18187|-1
6939|18187|-1
4637|18187|-1
6453|138840|-1
6939|138840|-1
9304|138840|-1
7713|138840|-1
24482|138840|-1
7473|138840|-1
4229|138840|-1
174|138915|-1
3356|138915|-1
1299|138915|-1
3257|138915|-1
2914|138915|-1
3491|138915|-1
6453|138915|-1
5511|138915|-1
9002|138915|-1
7195|138915|-1
3216|138915|-1
30844|138915|-1
12389|138915|-1
58453|138915|-1
8966|138915|-1
7473|138915|-1
18403|138915|-1
17676|138915|-1
4788|138915|-1
17557|138915|-1
6663|138915|-1
39386|138915|-1
34984|138915|-1
174|4651|-1
1299|4651|-1
2914|4651|-1
3491|4651|-1
6453|4651|-1
5511|4651|-1
6939|4651|-1
4637|4651|-1
4766|4651|-1
1273|4651|-1
174|852|-1
3356|852|-1
1299|852|-1
3257|852|-1
2914|852|-1
52025|852|-1
3356|8866|-1
1299|8866|-1
6762|8866|-1
6939|8866|-1
9002|8866|-1
31042|8866|-1
174|15694|-1
1299|15694|-1
6453|15694|-1
24724|15694|-1
174|39120|-1
3356|39120|-1
3257|39120|-1
6939|39120|-1
174|21574|-1
3356|21574|-1
16735|21574|-1
13786|21574|-1
174|37282|-1
3356|37282|-1
6453|37282|-1
174|9381|-1
2914|9381|-1
6453|9381|-1
5511|9381|-1
7473|9381|-1
4788|9381|-1
3356|6079|-1
1299|6079|-1
3257|6079|-1
6939|6079|-1
3356|33491|-1
174|22822|-1
3356|22822|-1
1299|22822|-1
7018|22822|-1
2914|22822|-1
3491|22822|-1
3320|22822|-1
6762|22822|-1
6453|22822|-1
5511|22822|-1
7195|22822|-1
4637|22822|-1
39386|22822|-1
3356|45474|-1
6461|45474|-1
1299|45474|-1
3257|45474|-1
2914|45474|-1
3491|45474|-1
6453|45474|-1
16735|45474|-1
4637|45474|-1
4657|45474|-1
13786|45474|-1
174|29049|-1
3356|29049|-1
1299|29049|-1
3257|29049|-1
2914|29049|-1
6762|29049|-1
